date,video_id,views,revenue_usd,cpm_usd,country_top
2026-05-14,36,299,0.0704,0.3845,"{""IN"": 0.5165, ""US"": 0.239, ""BR"": 0.123, ""GB"": 0.0504, ""DE"": 0.0712}"
2026-05-14,37,291,0.0627,0.3523,"{""IN"": 0.5165, ""US"": 0.239, ""BR"": 0.123, ""GB"": 0.0504, ""DE"": 0.0712}"
2026-05-14,38,213,0.0433,0.385,"{""IN"": 0.5165, ""US"": 0.239, ""BR"": 0.123, ""GB"": 0.0504, ""DE"": 0.0712}"
2026-05-14,39,273,0.0537,0.3111,"{""IN"": 0.5165, ""US"": 0.239, ""BR"": 0.123, ""GB"": 0.0504, ""DE"": 0.0712}"
2026-05-14,40,731,0.1586,0.3687,"{""IN"": 0.5165, ""US"": 0.239, ""BR"": 0.123, ""GB"": 0.0504, ""DE"": 0.0712}"
2026-05-14,41,449,0.0981,0.3657,"{""IN"": 0.5165, ""US"": 0.239, ""BR"": 0.123, ""GB"": 0.0504, ""DE"": 0.0712}"
2026-05-14,42,277,0.0601,0.3802,"{""IN"": 0.5165, ""US"": 0.239, ""BR"": 0.123, ""GB"": 0.0504, ""DE"": 0.0712}"
2026-05-14,43,204,0.0452,0.3605,"{""IN"": 0.5165, ""US"": 0.239, ""BR"": 0.123, ""GB"": 0.0504, ""DE"": 0.0712}"
2026-05-14,44,36,0.0746,4.3829,"{""IN"": 0.5165, ""US"": 0.239, ""BR"": 0.123, ""GB"": 0.0504, ""DE"": 0.0712}"
2026-05-14,45,37,0.0741,4.3357,"{""IN"": 0.5165, ""US"": 0.239, ""BR"": 0.123, ""GB"": 0.0504, ""DE"": 0.0712}"
2026-05-14,46,31,0.0708,4.0751,"{""IN"": 0.5165, ""US"": 0.239, ""BR"": 0.123, ""GB"": 0.0504, ""DE"": 0.0712}"
2026-05-14,47,25,0.0515,4.2242,"{""IN"": 0.5165, ""US"": 0.239, ""BR"": 0.123, ""GB"": 0.0504, ""DE"": 0.0712}"
2026-05-14,48,35,0.0779,4.4281,"{""IN"": 0.5165, ""US"": 0.239, ""BR"": 0.123, ""GB"": 0.0504, ""DE"": 0.0712}"
2026-05-14,49,19,0.0198,2.0749,"{""IN"": 0.5165, ""US"": 0.239, ""BR"": 0.123, ""GB"": 0.0504, ""DE"": 0.0712}"
2026-05-14,50,20,0.0206,2.1923,"{""IN"": 0.5165, ""US"": 0.239, ""BR"": 0.123, ""GB"": 0.0504, ""DE"": 0.0712}"
2026-05-15,1,34,0.107,6.3503,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,2,42,0.141,6.2523,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,3,65,0.1748,5.7378,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,4,45,0.1393,5.957,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,6,33,0.0993,6.209,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,7,28,0.0851,5.7399,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,8,50,0.137,6.1249,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,9,45,0.1311,6.3174,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,10,38,0.109,6.3317,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,11,48,0.139,6.2579,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,12,31,0.0924,5.6569,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,13,43,0.1316,6.033,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,14,723,2.2346,6.2991,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,15,24,0.071,6.1321,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,16,52,0.0367,2.2445,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,17,81,0.0657,2.1711,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,18,56,0.0455,2.281,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,19,57,0.0438,2.2427,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,20,60,0.0477,2.2184,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,21,34,0.0257,2.3603,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,22,45,0.0339,2.263,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,23,68,0.0477,1.9113,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,24,46,0.0366,2.2101,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,25,67,0.0515,2.1147,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,26,407,0.2702,2.3291,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,27,44,0.0341,2.0915,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,28,32,0.0222,2.1502,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,29,50,0.0361,2.2215,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,30,44,0.0334,2.2766,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,31,58,0.0445,2.1297,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,32,72,0.0525,2.1537,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,33,237,0.174,2.172,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,34,250,0.0571,0.3691,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,35,261,0.0534,0.3866,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,36,296,0.0665,0.3598,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,37,226,0.0537,0.389,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,38,249,0.0529,0.3527,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,39,244,0.056,0.3787,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,40,820,0.1841,0.3857,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,41,435,0.0927,0.3734,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,42,287,0.0647,0.3801,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,43,204,0.0483,0.3647,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,44,20,0.0445,4.4268,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,45,32,0.0715,4.6516,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,46,36,0.0839,4.7776,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,47,44,0.1006,4.6885,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,48,47,0.1188,4.5065,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,49,11,0.0128,2.3749,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-15,50,14,0.0147,2.1823,"{""IN"": 0.5191, ""US"": 0.237, ""BR"": 0.0913, ""GB"": 0.0658, ""DE"": 0.0868}"
2026-05-16,1,36,0.1099,6.2194,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,2,30,0.087,5.8582,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,3,41,0.1232,6.3899,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,4,30,0.0921,5.9167,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,6,26,0.0808,6.4308,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,7,31,0.0884,6.1625,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,8,40,0.114,5.7541,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,9,42,0.1327,6.2508,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,10,35,0.1156,6.2822,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,11,30,0.0928,6.479,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,12,28,0.0836,5.58,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,13,26,0.08,6.4219,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,14,376,1.1265,6.4515,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,15,27,0.0847,6.1825,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,16,65,0.051,2.3539,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,17,56,0.0422,2.1233,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,18,68,0.0494,2.2539,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,19,43,0.0329,2.3155,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,20,42,0.0307,2.1881,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,21,52,0.04,2.3275,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,22,59,0.0421,2.119,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,23,54,0.0431,2.2729,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,24,55,0.0375,2.2333,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,25,40,0.0317,2.2359,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,26,279,0.2028,2.2853,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,27,41,0.0317,2.4141,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,28,48,0.0393,2.0214,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,29,48,0.0364,2.2465,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,30,67,0.0513,2.2323,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,31,64,0.0563,2.4161,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,32,30,0.0236,2.3727,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,33,183,0.1379,2.1832,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,34,226,0.0536,0.3763,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,35,233,0.0519,0.3788,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,36,183,0.0432,0.3698,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,37,232,0.0536,0.3776,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,38,252,0.0607,0.3492,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,39,211,0.0508,0.4182,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,40,755,0.1792,0.3946,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,41,329,0.075,0.3969,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,42,190,0.0453,0.382,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,43,213,0.0457,0.3826,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,44,37,0.0882,4.9536,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,45,26,0.058,4.1618,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,46,30,0.0689,4.6041,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,47,28,0.0686,4.9382,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,48,31,0.0718,4.3564,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,49,10,0.0116,2.178,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-16,50,11,0.0128,2.1601,"{""IN"": 0.4999, ""US"": 0.24, ""BR"": 0.0985, ""GB"": 0.062, ""DE"": 0.0996}"
2026-05-17,1,24,0.0734,5.9324,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,2,18,0.0589,5.615,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,3,44,0.1309,6.2574,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,4,26,0.0779,5.5004,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,6,30,0.093,5.7974,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,7,32,0.0952,5.9587,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,8,30,0.0938,5.9458,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,9,38,0.1103,5.6195,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,10,36,0.1065,5.8494,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,11,30,0.0932,5.5372,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,12,16,0.0469,6.0791,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,13,30,0.0834,5.6994,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,14,542,1.739,5.939,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,15,25,0.0718,5.8068,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,16,56,0.0418,2.1633,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,17,74,0.0537,2.2496,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,18,39,0.0286,2.184,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,19,59,0.0482,2.4371,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,20,61,0.045,2.2222,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,21,64,0.0501,2.0975,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,22,69,0.0517,2.2038,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,23,64,0.0487,2.2885,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,24,60,0.0457,2.2022,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,25,65,0.0436,2.1286,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,26,275,0.201,2.2822,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,27,73,0.0518,2.1737,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,28,55,0.041,2.4952,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,29,53,0.0415,2.1734,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,30,60,0.045,2.2822,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,31,54,0.0411,2.1808,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,32,51,0.0382,2.4123,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,33,183,0.1319,2.4578,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,34,188,0.0457,0.3677,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,35,201,0.0435,0.3921,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,36,205,0.0465,0.3835,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,37,175,0.0406,0.3746,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,38,187,0.0419,0.3738,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,39,236,0.0513,0.3862,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,40,666,0.146,0.3857,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,41,355,0.0727,0.4137,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,42,222,0.048,0.343,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,43,247,0.0517,0.3464,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,44,27,0.0591,4.4687,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,45,29,0.0599,4.4365,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,46,38,0.0881,4.7168,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,47,14,0.0265,4.7833,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,48,25,0.0609,4.4048,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,49,15,0.016,2.2836,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-17,50,16,0.0181,2.3393,"{""IN"": 0.5144, ""US"": 0.2345, ""BR"": 0.0978, ""GB"": 0.0397, ""DE"": 0.1136}"
2026-05-18,1,51,0.164,6.0975,"{""IN"": 0.5027, ""US"": 0.2326, ""BR"": 0.1027, ""GB"": 0.0651, ""DE"": 0.097}"
2026-05-18,2,61,0.1773,6.0805,"{""IN"": 0.5027, ""US"": 0.2326, ""BR"": 0.1027, ""GB"": 0.0651, ""DE"": 0.097}"
2026-05-18,3,43,0.1203,6.2836,"{""IN"": 0.5027, ""US"": 0.2326, ""BR"": 0.1027, ""GB"": 0.0651, ""DE"": 0.097}"
2026-05-18,4,26,0.0796,6.0636,"{""IN"": 0.5027, ""US"": 0.2326, ""BR"": 0.1027, ""GB"": 0.0651, ""DE"": 0.097}"
2026-05-18,6,26,0.0829,6.0999,"{""IN"": 0.5027, ""US"": 0.2326, ""BR"": 0.1027, ""GB"": 0.0651, ""DE"": 0.097}"
2026-05-18,7,34,0.1046,5.9485,"{""IN"": 0.5027, ""US"": 0.2326, ""BR"": 0.1027, ""GB"": 0.0651, ""DE"": 0.097}"
2026-05-18,8,42,0.1227,5.9111,"{""IN"": 0.5027, ""US"": 0.2326, ""BR"": 0.1027, ""GB"": 0.0651, ""DE"": 0.097}"
2026-05-18,9,43,0.1311,5.4033,"{""IN"": 0.5027, ""US"": 0.2326, ""BR"": 0.1027, ""GB"": 0.0651, ""DE"": 0.097}"
2026-05-18,10,47,0.1326,5.7316,"{""IN"": 0.5027, ""US"": 0.2326, ""BR"": 0.1027, ""GB"": 0.0651, ""DE"": 0.097}"
